Data ora solare	Temperatura_Media_Aria_[°C]	Umidità_relativa_media_[%]	Pressione_atmosferica_Media_al_livello_della_stazione_[hPa]
2017/09/27 01:30	17.1	62.5	1018.0
2017/09/27 02:00	17.1	62.0	1018.0
2017/09/27 02:30	16.8	64.0	1018.0
2017/09/27 03:00	16.9	63.0	1018.0
2017/09/27 03:30	15.8	68.5	1018.0
2017/09/27 04:00	15.3	70.0	1018.0
2017/09/27 04:30	14.7	72.5	1018.0
2017/09/27 05:00	14.4	74.5	1018.0
2017/09/27 05:30	13.9	76.0	1018.0
2017/09/27 06:00	13.8	76.5	1018.0
2017/09/27 06:30	13.9	76.5	1018.0
2017/09/27 07:00	14.9	73.0	1018.0
2017/09/27 07:30	16.4	68.0	1018.0
2017/09/27 08:00	18.1	61.0	1018.0
2017/09/27 08:30	19.5	54.0	1018.0
2017/09/27 09:00	20.1	52.5	1019.0
2017/09/27 09:30	20.3	50.5	1019.0
2017/09/27 10:00	20.6	48.5	1019.0
2017/09/27 10:30	21.2	46.5	1019.0
2017/09/27 11:00	21.6	45.0	1019.0
2017/09/27 11:30	22.1	45.0	1019.0
2017/09/27 12:00	22.3	43.0	1019.0
2017/09/27 12:30	22.6	42.0	1018.5
2017/09/27 13:00	22.7	42.0	1018.0
2017/09/27 13:30	23.1	41.5	1018.0
2017/09/27 14:00	23.1	41.5	1018.0
2017/09/27 14:30	23.3	40.5	1018.0
2017/09/27 15:00	23.5	40.0	1018.0
2017/09/27 15:30	23.5	40.0	1018.0
2017/09/27 16:00	23.1	42.0	1018.0
2017/09/27 16:30	22.9	43.0	1018.0
2017/09/27 17:00	22.7	44.0	1018.0
2017/09/27 17:30	22.2	45.0	1018.0
2017/09/27 18:00	21.4	48.5	1018.0
2017/09/27 18:30	21.0	48.5	1018.0
2017/09/27 19:00	20.0	51.5	1018.5
2017/09/27 19:30	20.3	50.5	1019.0
2017/09/27 20:00	20.2	49.5	1019.0
2017/09/27 20:30	19.5	53.5	1019.0
2017/09/27 21:00	18.6	58.0	1019.0
2017/09/27 21:30	17.6	62.5	1020.0
2017/09/27 22:00	18.2	61.0	1020.0
2017/09/27 22:30	18.2	61.0	1020.0
2017/09/27 23:00	17.4	64.0	1020.0
2017/09/27 23:30	17.1	66.0	1020.0
2017/09/28 00:00	17.0	66.5	1020.0
2017/09/28 00:30	16.5	68.5	1020.0
2017/09/28 01:00	15.8	72.0	1021.0
2017/09/28 01:30	15.6	72.5	1021.0
2017/09/28 02:00	15.2	74.5	1021.0
2017/09/28 02:30	15.5	73.0	1021.0
2017/09/28 03:00	15.7	72.0	1021.0
2017/09/28 03:30	15.7	71.5	1021.0
2017/09/28 04:00	15.6	72.0	1021.0
2017/09/28 04:30	15.1	74.0	1021.0
2017/09/28 05:00	15.2	73.5	1021.0
2017/09/28 05:30	15.9	70.5	1021.0
2017/09/28 06:00	16.4	68.5	1021.0
2017/09/28 06:30	15.4	73.5	1021.0
2017/09/28 07:00	16.1	70.5	1021.0
2017/09/28 07:30	17.4	66.5	1021.0
2017/09/28 08:00	18.9	63.5	1021.0
2017/09/28 08:30	19.7	59.5	1021.5
2017/09/28 09:00	21.2	53.5	1021.5
2017/09/28 09:30	21.5	52.5	1022.0
2017/09/28 10:00	21.4	52.0	1022.0
2017/09/28 10:30	21.5	49.0	1022.0
2017/09/28 11:00	21.7	48.5	1022.0
2017/09/28 11:30	22.5	44.5	1021.0
2017/09/28 12:00	22.6	42.5	1021.0
2017/09/28 12:30	23.2	41.0	1021.0
2017/09/28 13:00	23.3	40.5	1021.0
2017/09/28 13:30	23.6	40.5	1020.5
2017/09/28 14:00	23.6	39.5	1020.0
2017/09/28 14:30	23.9	37.0	1020.0
2017/09/28 15:00	23.9	35.0	1020.0
2017/09/28 15:30	23.8	33.0	1020.0
2017/09/28 16:00	23.5	33.0	1020.0
2017/09/28 16:30	23.1	34.5	1020.0
2017/09/28 17:00	22.8	36.5	1020.0
2017/09/28 17:30	22.4	34.5	1020.0
2017/09/28 18:00	22.1	35.0	1020.0
2017/09/28 18:30	21.8	35.0	1020.0
2017/09/28 19:00	21.4	37.5	1020.5
2017/09/28 19:30	21.0	41.0	1021.0
2017/09/28 20:00	20.9	42.0	1021.0
2017/09/28 20:30	19.8	47.0	1021.0
2017/09/28 21:00	19.1	49.0	1021.0
2017/09/28 21:30	19.2	47.5	1021.0
2017/09/28 22:00	19.2	44.5	1021.5
2017/09/28 22:30	18.5	46.5	1021.5
2017/09/28 23:00	18.0	49.0	1021.0
2017/09/28 23:30	17.2	52.5	1021.0
2017/09/29 00:00	17.5	51.5	1021.0
2017/09/29 00:30	16.7	55.0	1021.0
2017/09/29 01:00	15.8	60.0	1021.0
2017/09/29 01:30	15.4	62.0	1021.0
2017/09/29 02:00	15.2	62.5	1021.0
2017/09/29 02:30	15.1	62.5	1020.5
2017/09/29 03:00	15.3	60.5	1020.0
2017/09/29 03:30	14.9	62.0	1020.0
2017/09/29 04:00	14.6	64.0	1020.0
2017/09/29 04:30	15.3	62.0	1020.0
2017/09/29 05:00	15.6	61.5	1020.0
2017/09/29 05:30	14.8	66.5	1019.0
2017/09/29 06:00	15.3	66.5	1019.0
2017/09/29 06:30	15.6	64.5	1019.5
2017/09/29 07:00	15.8	64.0	1020.0
2017/09/29 07:30	16.9	60.5	1020.0
2017/09/29 08:00	18.1	52.5	1020.0
2017/09/29 08:30	20.1	48.0	1020.0
2017/09/29 09:00	20.5	42.0	1020.0
2017/09/29 09:30	21.0	41.5	1020.0
2017/09/29 10:00	21.2	41.5	1020.0
2017/09/29 10:30	21.7	40.5	1020.0
2017/09/29 11:00	22.0	39.0	1020.0
2017/09/29 11:30	22.6	38.5	1019.0
2017/09/29 12:00	23.0	38.0	1019.0
2017/09/29 12:30	23.1	37.0	1018.5
2017/09/29 13:00	23.4	36.0	1018.0
2017/09/29 13:30	23.4	36.0	1018.0
2017/09/29 14:00	23.0	35.5	1018.0
2017/09/29 14:30	23.1	36.5	1018.0
2017/09/29 15:00	22.9	38.5	1018.0
2017/09/29 15:30	22.6	40.5	1018.0
2017/09/29 16:00	22.1	42.5	1018.0
2017/09/29 16:30	21.7	44.0	1018.0
2017/09/29 17:00	21.5	45.5	1018.0
2017/09/29 17:30	21.2	46.0	1018.0
2017/09/29 18:00	20.9	45.5	1018.0
2017/09/29 18:30	20.6	45.5	1018.0
2017/09/29 19:00	20.5	44.0	1018.0
2017/09/29 19:30	20.2	45.0	1018.0
2017/09/29 20:00	20.1	44.5	1018.0
2017/09/29 20:30	20.0	43.0	1018.0
2017/09/29 21:00	20.1	42.0	1018.0
2017/09/29 21:30	20.0	43.0	1018.0
2017/09/29 22:00	19.2	46.5	1018.5
2017/09/29 22:30	19.6	44.0	1018.5
2017/09/29 23:00	19.4	44.5	1018.0
2017/09/29 23:30	19.1	42.5	1018.0
2017/09/30 00:00	19.1	39.0	1018.0
2017/09/30 00:30	18.9	40.0	1018.0
2017/09/30 01:00	18.8	38.5	1018.0
2017/09/30 01:30	18.8	38.0	1018.0
2017/09/30 02:00	18.0	42.5	1018.0
2017/09/30 02:30	17.6	45.0	1018.0
2017/09/30 03:00	16.6	50.5	1018.0
2017/09/30 03:30	16.2	50.0	1017.0
2017/09/30 04:00	16.1	52.5	1017.0
2017/09/30 04:30	15.0	56.5	1017.0
2017/09/30 05:00	14.8	58.0	1017.0
2017/09/30 05:30	15.3	55.5	1017.0
2017/09/30 06:00	15.4	56.0	1017.0
2017/09/30 06:30	14.4	61.0	1017.0
2017/09/30 07:00	15.1	60.0	1017.0
2017/09/30 07:30	16.1	58.0	1017.0
2017/09/30 08:00	17.0	55.5	1017.0
2017/09/30 08:30	18.9	51.5	1017.0
2017/09/30 09:00	19.9	46.5	1017.0
2017/09/30 09:30	21.1	42.0	1017.0
2017/09/30 10:00	21.4	39.0	1017.0
2017/09/30 10:30	21.4	37.5	1017.0
2017/09/30 11:00	21.6	37.0	1016.5
2017/09/30 11:30	22.0	36.5	1016.0
2017/09/30 12:00	22.4	36.0	1016.0
2017/09/30 12:30	22.8	35.5	1015.5
2017/09/30 13:00	23.1	34.5	1015.0
2017/09/30 13:30	23.6	34.5	1015.0
2017/09/30 14:00	23.7	34.0	1014.0
2017/09/30 14:30	23.9	34.0	1014.0
2017/09/30 15:00	24.1	34.0	1014.0
2017/09/30 15:30	23.9	34.0	1014.0
2017/09/30 16:00	23.8	34.0	1014.0
2017/09/30 16:30	23.8	35.5	1013.0
2017/09/30 17:00	23.6	36.0	1013.0
2017/09/30 17:30	23.1	39.5	1013.0
2017/09/30 18:00	22.2	42.0	1014.0
2017/09/30 18:30	21.6	43.5	1014.0
2017/09/30 19:00	21.0	45.0	1014.0
2017/09/30 19:30	20.2	48.5	1014.0
2017/09/30 20:00	18.2	59.5	1014.0
2017/09/30 20:30	18.4	58.0	1015.0
2017/09/30 21:00	18.4	56.5	1015.0
2017/09/30 21:30	18.1	58.0	1015.0
2017/09/30 22:00	17.9	58.5	1015.0
2017/09/30 22:30	17.4	61.0	1015.0
2017/09/30 23:00	16.6	64.5	1015.0
2017/09/30 23:30	16.5	65.0	1015.0
2017/10/01 00:00	16.0	68.0	1015.0
2017/10/01 00:30	15.7	70.0	1015.0
2017/10/01 01:00	15.9	70.0	1015.0
2017/10/01 01:30	15.5	73.0	1015.0
2017/10/01 02:00	15.4	74.0	1015.0
2017/10/01 02:30	15.4	72.5	1015.0
2017/10/01 03:00	15.6	70.5	1015.0
2017/10/01 03:30	15.6	70.0	1015.0
2017/10/01 04:00	15.3	71.0	1015.0
2017/10/01 04:30	15.3	71.5	1015.0
2017/10/01 05:00	15.0	73.0	1015.0
2017/10/01 05:30	14.8	75.0	1015.0
2017/10/01 06:00	14.9	75.5	1015.0
2017/10/01 06:30	14.9	75.5	1015.0
2017/10/01 07:00	14.8	77.5	1015.0
2017/10/01 07:30	15.4	75.0	1015.5
2017/10/01 08:00	15.8	73.0	1016.0
2017/10/01 08:30	15.9	74.0	1016.0
2017/10/01 09:00	15.6	78.0	1017.0
2017/10/01 09:30	15.8	81.0	1017.0
2017/10/01 10:00	16.1	78.5	1017.0
2017/10/01 10:30	16.3	78.0	1017.0
2017/10/01 11:00	16.8	79.0	1017.0
2017/10/01 11:30	17.0	78.0	1017.0
2017/10/01 12:00	16.9	80.5	1017.0
2017/10/01 12:30	16.4	85.5	1017.0
2017/10/01 13:00	17.0	85.5	1017.0
2017/10/01 13:30	17.4	82.5	1017.0
2017/10/01 14:00	17.7	78.0	1017.0
2017/10/01 14:30	18.4	74.5	1017.0
2017/10/01 15:00	19.1	72.0	1017.0
2017/10/01 15:30	19.4	70.0	1017.0
2017/10/01 16:00	19.4	68.5	1017.0
2017/10/01 16:30	19.2	69.5	1017.0
2017/10/01 17:00	18.9	70.5	1017.0
2017/10/01 17:30	18.8	69.5	1017.0
2017/10/01 18:00	18.4	68.5	1017.0
2017/10/01 18:30	18.1	70.5	1017.0
2017/10/01 19:00	18.1	67.5	1017.0
2017/10/01 19:30	17.8	72.0	1017.0
2017/10/01 20:00	17.2	75.5	1018.0
2017/10/01 20:30	17.0	77.0	1018.0
2017/10/01 21:00	16.9	78.0	1018.0
2017/10/01 21:30	16.9	77.0	1018.0
2017/10/01 22:00	16.9	75.5	1019.0
2017/10/01 22:30	16.9	75.0	1019.0
2017/10/01 23:00	16.6	79.5	1019.0
2017/10/01 23:30	16.4	80.0	1019.0
2017/10/02 00:00	16.4	80.0	1019.0
2017/10/02 00:30	16.3	80.0	1019.0
2017/10/02 01:00	16.4	80.5	1019.0
2017/10/02 01:30	16.3	81.5	1019.0
2017/10/02 02:00	16.1	82.0	1019.0
2017/10/02 02:30	16.1	82.0	1018.0
2017/10/02 03:00	16.0	82.5	1018.0
2017/10/02 03:30	15.8	86.5	1018.0
2017/10/02 04:00	15.6	90.5	1018.0
2017/10/02 04:30	15.6	90.5	1018.0
2017/10/02 05:00	15.4	88.5	1018.5
2017/10/02 05:30	15.2	88.5	1019.0
2017/10/02 06:00	14.8	88.5	1019.0
2017/10/02 06:30	14.7	91.0	1019.0
2017/10/02 07:00	14.9	90.0	1019.0
2017/10/02 07:30	15.4	85.5	1019.0
2017/10/02 08:00	16.4	78.0	1019.0
2017/10/02 08:30	17.1	73.5	1019.0
2017/10/02 09:00	18.2	68.5	1019.0
2017/10/02 09:30	19.3	62.0	1019.5
2017/10/02 10:00	19.6	59.5	1020.0
2017/10/02 10:30	20.4	56.0	1020.0
2017/10/02 11:00	21.1	52.5	1020.0
2017/10/02 11:30	21.7	49.5	1019.0
2017/10/02 12:00	21.8	48.5	1019.0
2017/10/02 12:30	22.0	48.0	1019.0
2017/10/02 13:00	22.8	46.5	1019.0
2017/10/02 13:30	22.6	46.0	1019.0
2017/10/02 14:00	22.9	45.0	1019.0
2017/10/02 14:30	23.1	44.0	1018.0
2017/10/02 15:00	23.2	44.0	1018.0
2017/10/02 15:30	23.5	43.0	1018.0
2017/10/02 16:00	23.4	42.5	1018.0
2017/10/02 16:30	23.4	44.0	1017.5
2017/10/02 17:00	23.1	44.5	1017.5
2017/10/02 17:30	22.7	46.5	1017.5
2017/10/02 18:00	22.0	50.0	1018.0
2017/10/02 18:30	21.1	53.5	1018.0
2017/10/02 19:00	20.2	58.5	1018.0
2017/10/02 19:30	19.5	61.0	1018.0
2017/10/02 20:00	18.4	66.0	1018.5
2017/10/02 20:30	17.4	69.5	1019.0
2017/10/02 21:00	16.9	72.5	1019.0
2017/10/02 21:30	17.2	71.0	1019.0
2017/10/02 22:00	16.5	72.0	1019.0
2017/10/02 22:30	16.0	74.0	1019.0
2017/10/02 23:00	15.8	75.0	1019.0
2017/10/02 23:30	15.4	76.0	1019.0
2017/10/03 00:00	15.1	77.0	1019.0
2017/10/03 00:30	14.9	78.0	1019.0
2017/10/03 01:00	14.9	78.0	1019.0
2017/10/03 01:30	14.3	79.5	1019.0
2017/10/03 02:00	14.4	81.0	1019.0
2017/10/03 02:30	14.6	80.0	1019.0
2017/10/03 03:00	14.8	80.0	1019.0
2017/10/03 03:30	14.8	79.5	1018.5
2017/10/03 04:00	14.3	80.5	1018.0
2017/10/03 04:30	13.6	87.0	1018.0
2017/10/03 05:00	13.2	88.5	1018.0
2017/10/03 05:30	13.1	91.0	1018.0
2017/10/03 06:00	12.9	91.5	1018.0
2017/10/03 06:30	12.4	93.0	1018.0
2017/10/03 07:00	12.7	95.0	1018.0
2017/10/03 07:30	14.1	93.0	1018.0
2017/10/03 08:00	15.6	77.0	1018.0
2017/10/03 08:30	15.6	75.5	1018.0
2017/10/03 09:00	16.1	75.5	1018.0
2017/10/03 09:30	17.0	72.0	1018.0
2017/10/03 10:00	18.1	68.0	1018.0
2017/10/03 10:30	19.0	64.5	1018.0
2017/10/03 11:00	19.3	65.0	1018.0
2017/10/03 11:30	20.1	63.0	1018.0
2017/10/03 12:00	21.0	61.5	1017.5
2017/10/03 12:30	21.8	59.5	1017.0
2017/10/03 13:00	22.2	58.5	1017.0
2017/10/03 13:30	21.8	60.5	1016.0
2017/10/03 14:00	22.1	61.0	1016.0
2017/10/03 14:30	21.8	62.0	1016.0
2017/10/03 15:00	21.4	63.5	1016.0
2017/10/03 15:30	21.2	65.5	1016.0
2017/10/03 16:00	21.1	66.5	1016.0
2017/10/03 16:30	21.2	65.5	1016.0
2017/10/03 17:00	21.2	65.0	1016.0
2017/10/03 17:30	21.1	66.5	1016.0
2017/10/03 18:00	20.8	68.0	1016.5
2017/10/03 18:30	20.6	69.5	1017.0
2017/10/03 19:00	19.9	70.5	1017.0
2017/10/03 19:30	19.9	70.5	1017.0
2017/10/03 20:00	19.7	71.0	1017.5
2017/10/03 20:30	19.6	70.5	1018.0
2017/10/03 21:00	19.4	72.5	1018.0
2017/10/03 21:30	19.1	73.5	1018.0
2017/10/03 22:00	19.1	72.5	1018.5
2017/10/03 22:30	19.0	74.0	1019.0
2017/10/03 23:00	18.8	75.5	1019.0
2017/10/03 23:30	18.8	76.5	1020.0
2017/10/04 00:00	18.5	77.0	1020.0
2017/10/04 00:30	18.0	79.5	1020.0
2017/10/04 01:00	17.9	80.0	1020.0
2017/10/04 01:30	17.8	80.5	1020.0
2017/10/04 02:00	17.7	81.0	1020.0
2017/10/04 02:30	17.6	82.0	1020.0
2017/10/04 03:00	17.3	82.0	1020.0
2017/10/04 03:30	17.1	82.0	1020.0
2017/10/04 04:00	17.1	81.0	1020.0
2017/10/04 04:30	16.9	81.5	1020.0
2017/10/04 05:00	16.6	82.0	1020.0
2017/10/04 05:30	16.1	83.0	1020.0
2017/10/04 06:00	15.3	88.0	1020.0
2017/10/04 06:30	14.9	90.5	1020.0
2017/10/04 07:00	15.1	91.0	1020.5
2017/10/04 07:30	16.2	88.0	1021.0
2017/10/04 08:00	18.0	78.5	1021.0
2017/10/04 08:30	18.6	73.5	1021.0
2017/10/04 09:00	19.4	70.0	1021.0
2017/10/04 09:30	20.2	67.5	1021.0
2017/10/04 10:00	21.0	64.5	1021.0
2017/10/04 10:30	21.4	62.5	1021.0
2017/10/04 11:00	22.1	59.0	1021.0
2017/10/04 11:30	22.7	55.0	1021.0
2017/10/04 12:00	23.8	52.0	1021.0
2017/10/04 12:30	24.1	47.5	1021.0
2017/10/04 13:00	24.2	44.0	1020.0
2017/10/04 13:30	25.1	38.0	1020.0
2017/10/04 14:00	25.2	37.5	1020.0
2017/10/04 14:30	25.2	37.0	1019.5
2017/10/04 15:00	25.4	35.5	1019.0
2017/10/04 15:30	25.1	36.5	1019.0
2017/10/04 16:00	24.9	38.5	1019.0
2017/10/04 16:30	24.8	40.5	1019.0
2017/10/04 17:00	24.5	42.5	1019.0
2017/10/04 17:30	24.0	46.0	1018.5
2017/10/04 18:00	23.1	50.0	1019.0
2017/10/04 18:30	22.1	54.0	1019.0
2017/10/04 19:00	21.4	56.0	1019.0
2017/10/04 19:30	20.6	59.0	1019.0
2017/10/04 20:00	19.8	62.5	1019.0
2017/10/04 20:30	18.8	66.0	1019.0
2017/10/04 21:00	18.4	68.0	1020.0
2017/10/04 21:30	17.9	69.5	1020.0
2017/10/04 22:00	18.5	68.0	1020.0
2017/10/04 22:30	17.7	70.5	1020.0
2017/10/04 23:00	17.1	74.5	1020.0
2017/10/04 23:30	16.9	75.0	1020.0
2017/10/05 00:00	16.6	76.0	1020.0
2017/10/05 00:30	16.2	78.0	1020.0
2017/10/05 01:00	16.3	78.0	1019.0
2017/10/05 01:30	16.1	78.0	1019.0
2017/10/05 02:00	15.8	79.5	1019.0
2017/10/05 02:30	15.1	81.0	1019.0
2017/10/05 03:00	14.4	84.0	1019.0
2017/10/05 03:30	14.2	88.5	1019.0
2017/10/05 04:00	14.1	90.0	1018.5
2017/10/05 04:30	14.1	90.0	1018.0
2017/10/05 05:00	14.1	89.0	1018.0
2017/10/05 05:30	14.2	89.0	1018.0
2017/10/05 06:00	13.9	88.0	1018.0
2017/10/05 06:30	13.6	89.0	1018.0
2017/10/05 07:00	13.5	91.5	1018.0
2017/10/05 07:30	14.6	90.5	1018.0
2017/10/05 08:00	15.1	84.0	1018.0
2017/10/05 08:30	15.9	80.5	1018.0
2017/10/05 09:00	16.5	76.5	1018.0
2017/10/05 09:30	16.9	75.5	1018.0
2017/10/05 10:00	17.3	74.0	1018.0
2017/10/05 10:30	17.8	72.0	1018.0
2017/10/05 11:00	18.9	68.0	1018.0
2017/10/05 11:30	20.2	65.0	1017.0
2017/10/05 12:00	21.5	61.5	1017.0
2017/10/05 12:30	22.9	59.0	1016.5
2017/10/05 13:00	22.5	61.0	1016.0
2017/10/05 13:30	22.6	61.0	1015.5
2017/10/05 14:00	22.6	61.0	1014.5
2017/10/05 14:30	22.9	58.0	1014.0
2017/10/05 15:00	23.6	53.5	1014.0
2017/10/05 15:30	23.9	53.5	1013.5
2017/10/05 16:00	23.0	56.5	1013.0
2017/10/05 16:30	22.6	58.5	1013.0
2017/10/05 17:00	22.2	60.5	1013.0
2017/10/05 17:30	21.6	63.5	1012.0
2017/10/05 18:00	20.6	66.0	1012.0
2017/10/05 18:30	19.9	70.0	1012.0
2017/10/05 19:00	19.4	74.0	1012.0
2017/10/05 19:30	19.4	75.0	1012.0
2017/10/05 20:00	19.1	76.5	1012.0
2017/10/05 20:30	18.9	76.5	1011.0
2017/10/05 21:00	18.1	80.5	1011.0
2017/10/05 21:30	17.9	82.5	1011.0
2017/10/05 22:00	17.6	84.5	1011.0
2017/10/05 22:30	17.3	86.5	1011.0
2017/10/05 23:00	17.2	88.0	1010.5
2017/10/05 23:30	17.3	87.5	1010.0
2017/10/06 00:00	17.3	85.0	1010.0
2017/10/06 00:30	17.0	85.0	1009.5
2017/10/06 01:00	17.1	84.5	1009.0
2017/10/06 01:30	17.6	82.0	1009.0
2017/10/06 02:00	17.8	80.5	1009.0
2017/10/06 02:30	17.9	81.0	1008.0
2017/10/06 03:00	17.7	82.5	1008.0
2017/10/06 03:30	17.2	84.5	1007.5
2017/10/06 04:00	17.1	85.0	1007.0
2017/10/06 04:30	16.9	86.0	1006.5
2017/10/06 05:00	17.5	82.0	1006.0
2017/10/06 05:30	17.7	79.0	1006.0
2017/10/06 06:00	17.8	77.5	1006.0
2017/10/06 06:30	17.9	76.5	1006.0
2017/10/06 07:00	17.6	78.5	1006.0
2017/10/06 07:30	16.9	84.0	1006.0
2017/10/06 08:00	16.9	86.5	1006.0
2017/10/06 08:30	17.4	85.0	1006.0
2017/10/06 09:00	18.1	80.5	1006.0
2017/10/06 09:30	19.3	74.0	1006.0
2017/10/06 10:00	20.0	69.5	1006.0
2017/10/06 10:30	20.4	66.5	1006.0
2017/10/06 11:00	20.7	64.0	1006.0
2017/10/06 11:30	21.5	62.5	1005.5
2017/10/06 12:00	22.1	59.0	1005.0
2017/10/06 12:30	22.1	57.0	1005.0
2017/10/06 13:00	22.7	53.5	1004.5
2017/10/06 13:30	23.4	49.5	1004.0
2017/10/06 14:00	23.6	49.0	1004.0
2017/10/06 14:30	23.6	48.0	1003.0
2017/10/06 15:00	23.8	47.0	1003.0
2017/10/06 15:30	24.1	45.0	1003.0
2017/10/06 16:00	23.5	46.0	1003.0
2017/10/06 16:30	23.6	48.5	1003.0
2017/10/06 17:00	23.4	49.5	1003.0
2017/10/06 17:30	23.1	46.0	1003.0
2017/10/06 18:00	21.6	47.0	1003.5
2017/10/06 18:30	18.4	52.5	1004.5
2017/10/06 19:00	16.4	51.0	1005.5
2017/10/06 19:30	15.6	48.5	1007.0
2017/10/06 20:00	14.9	50.5	1008.0
2017/10/06 20:30	14.6	50.0	1009.0
2017/10/06 21:00	15.0	46.0	1009.5
2017/10/06 21:30	15.2	44.5	1010.5
2017/10/06 22:00	15.4	43.0	1010.5
2017/10/06 22:30	15.8	40.5	1010.5
2017/10/06 23:00	15.7	41.0	1011.5
2017/10/06 23:30	15.4	42.0	1012.0
2017/10/07 00:00	15.4	41.5	1012.0
2017/10/07 00:30	15.8	40.5	1012.0
2017/10/07 01:00	15.1	44.5	1013.0
2017/10/07 01:30	14.1	48.5	1013.0
2017/10/07 02:00	13.2	54.0	1013.5
2017/10/07 02:30	13.1	55.5	1014.0
2017/10/07 03:00	13.9	53.5	1014.0
2017/10/07 03:30	13.4	56.0	1014.0
2017/10/07 04:00	11.6	63.5	1014.0
2017/10/07 04:30	11.5	65.0	1014.0
2017/10/07 05:00	11.3	66.0	1014.5
2017/10/07 05:30	11.2	67.0	1015.0
2017/10/07 06:00	11.5	65.0	1015.5
2017/10/07 06:30	11.0	68.0	1016.0
2017/10/07 07:00	10.7	70.0	1016.0
2017/10/07 07:30	12.1	65.5	1016.5
2017/10/07 08:00	13.1	62.0	1017.0
2017/10/07 08:30	13.8	58.0	1017.5
2017/10/07 09:00	15.3	52.5	1018.0
2017/10/07 09:30	15.7	52.5	1018.0
2017/10/07 10:00	15.8	51.5	1018.0
2017/10/07 10:30	16.5	47.5	1018.0
2017/10/07 11:00	17.5	43.5	1018.0
2017/10/07 11:30	18.3	36.5	1018.0
2017/10/07 12:00	19.4	31.5	1018.0
2017/10/07 12:30	19.8	30.0	1017.5
2017/10/07 13:00	20.5	28.0	1017.0
2017/10/07 13:30	21.0	26.5	1017.0
2017/10/07 14:00	21.1	25.5	1017.0
2017/10/07 14:30	21.3	24.5	1016.0
2017/10/07 15:00	21.1	23.0	1016.0
2017/10/07 15:30	21.2	22.5	1016.0
2017/10/07 16:00	21.1	23.5	1016.0
2017/10/07 16:30	20.9	24.5	1016.0
2017/10/07 17:00	20.5	23.5	1016.0
2017/10/07 17:30	19.8	30.5	1016.0
2017/10/07 18:00	18.4	37.5	1016.0
2017/10/07 18:30	16.9	41.5	1016.0
2017/10/07 19:00	17.0	41.0	1016.0
2017/10/07 19:30	16.3	40.5	1016.0
2017/10/07 20:00	15.8	41.0	1016.0
2017/10/07 20:30	15.1	44.0	1016.0
2017/10/07 21:00	13.9	49.5	1016.0
2017/10/07 21:30	13.3	52.5	1016.5
2017/10/07 22:00	12.8	54.5	1016.0
2017/10/07 22:30	12.1	57.5	1016.0
2017/10/07 23:00	11.8	59.5	1016.0
2017/10/07 23:30	11.3	60.5	1016.0
2017/10/08 00:00	11.2	62.0	1016.0
2017/10/08 00:30	11.0	63.5	1016.0
2017/10/08 01:00	10.9	65.0	1016.0
2017/10/08 01:30	10.8	66.0	1016.0
2017/10/08 02:00	10.8	67.0	1016.0
2017/10/08 02:30	10.6	68.5	1015.0
2017/10/08 03:00	10.5	69.5	1014.5
2017/10/08 03:30	9.8	75.0	1014.5
2017/10/08 04:00	9.5	78.0	1015.0
2017/10/08 04:30	9.6	77.5	1014.5
2017/10/08 05:00	9.9	75.5	1014.0
2017/10/08 05:30	9.9	75.5	1014.0
2017/10/08 06:00	9.8	76.5	1014.0
2017/10/08 06:30	9.2	78.5	1014.0
2017/10/08 07:00	9.0	79.0	1014.0
2017/10/08 07:30	9.8	78.0	1014.0
2017/10/08 08:00	10.5	73.5	1014.0
2017/10/08 08:30	10.9	72.5	1014.0
2017/10/08 09:00	11.7	70.5	1014.0
2017/10/08 09:30	12.1	69.0	1014.0
2017/10/08 10:00	13.7	67.5	1014.0
2017/10/08 10:30	16.4	63.0	1014.0
2017/10/08 11:00	17.1	61.0	1014.0
2017/10/08 11:30	17.2	60.5	1014.0
2017/10/08 12:00	17.5	61.5	1014.0
2017/10/08 12:30	17.5	61.0	1014.0
2017/10/08 13:00	17.9	59.0	1013.0
2017/10/08 13:30	18.6	56.5	1013.0
2017/10/08 14:00	18.8	56.5	1013.0
2017/10/08 14:30	19.6	54.0	1012.5
2017/10/08 15:00	19.5	52.5	1012.0
2017/10/08 15:30	19.7	52.0	1012.0
2017/10/08 16:00	19.9	51.0	1012.0
2017/10/08 16:30	19.9	50.5	1012.0
2017/10/08 17:00	19.6	52.0	1012.0
2017/10/08 17:30	18.9	55.5	1012.0
2017/10/08 18:00	18.3	57.0	1012.0
2017/10/08 18:30	17.7	59.0	1012.0
2017/10/08 19:00	16.6	64.0	1012.0
2017/10/08 19:30	15.5	68.0	1013.0
2017/10/08 20:00	14.8	70.0	1013.0
2017/10/08 20:30	14.4	70.5	1013.0
2017/10/08 21:00	14.1	72.5	1013.0
2017/10/08 21:30	13.6	74.5	1013.0
2017/10/08 22:00	13.2	75.5	1013.0
2017/10/08 22:30	12.8	78.0	1014.0
2017/10/08 23:00	12.9	77.0	1014.0
2017/10/08 23:30	12.4	78.0	1014.0
2017/10/09 00:00	12.4	79.5	1014.0
2017/10/09 00:30	12.1	80.0	1014.0
2017/10/09 01:00	11.2	80.5	1014.0
2017/10/09 01:30	10.7	83.5	1014.0
2017/10/09 02:00	10.5	85.0	1014.0
2017/10/09 02:30	10.3	87.5	1014.0
2017/10/09 03:00	10.2	89.5	1014.0
